latency_ms,jitter_ms,packet_loss_pct,is_external,samples_count,label
20.9,6.36,0.627,0,19,0
1.0,4.98,0.245,0,25,0
167.0,17.02,5.825,1,17,1
35.98,8.04,0.093,1,7,2
496.81,36.15,12.125,1,5,1
50.52,8.78,0.466,1,10,2
17.83,8.88,0.0,1,16,2
37.21,1.0,0.144,1,5,2
30.72,9.32,0.128,1,24,2
138.73,41.43,6.178,1,7,1
14.06,1.46,0.083,0,18,0
198.16,11.87,2.391,1,7,1
116.31,25.84,2.698,1,6,1
42.76,13.22,0.033,1,29,2
12.61,0.23,0.161,0,18,0
148.37,42.43,5.173,1,6,1
10.35,2.76,0.109,1,14,2
17.71,6.09,0.047,1,26,2
40.46,10.51,0.005,1,21,2
1.0,1.41,0.08,0,23,0
187.52,39.28,5.189,1,9,1
54.11,6.99,0.441,1,8,2
223.6,11.61,5.45,1,14,1
1.45,0.41,0.484,0,24,0
9.32,0.1,0.063,0,10,0
44.81,6.36,0.414,1,22,2
156.56,25.07,5.702,1,6,1
127.07,27.07,4.435,1,16,1
15.49,3.68,0.857,1,29,2
70.2,6.96,0.154,1,9,2
1.1,1.4,0.194,0,20,0
1.0,1.08,0.207,0,10,0
2.17,0.25,0.244,0,14,0
359.3,34.46,13.378,1,9,1
32.24,4.03,0.383,0,17,0
4.87,0.18,0.139,0,9,0
21.12,3.34,0.537,0,16,0
118.94,12.2,6.838,1,9,1
92.16,22.95,5.603,1,8,1
60.0,24.81,3.644,1,15,1
92.97,40.98,4.818,1,15,1
31.84,5.91,0.392,1,23,2
21.91,7.43,0.614,0,8,0
101.56,8.0,1.717,1,8,1
12.3,0.94,0.046,0,5,0
94.17,11.35,4.36,1,13,1
4.84,1.49,0.072,0,19,0
209.64,23.25,1.855,1,9,1
126.09,24.59,3.175,1,14,1
30.0,12.55,0.17,1,6,2
13.68,0.33,0.163,0,25,0
31.05,5.52,0.341,0,19,0
19.75,1.0,0.753,1,22,2
139.63,34.54,2.89,1,15,1
100.91,36.61,2.714,1,17,1
128.58,8.0,4.671,1,17,1
7.27,1.11,0.006,0,19,0
4.31,0.28,0.089,0,12,0
1.76,0.3,0.102,0,16,0
29.73,7.92,0.318,1,13,2
34.69,9.78,0.216,1,5,2
10.27,2.37,0.687,1,8,2
55.14,1.92,0.201,1,21,2
114.08,21.47,3.682,1,12,1
1.0,5.56,0.04,0,20,0
24.07,9.37,0.432,1,12,2
31.6,9.45,0.306,1,16,2
17.22,1.59,0.479,0,18,0
90.98,11.39,4.639,1,9,1
21.97,2.56,0.305,1,7,2
57.51,4.46,0.255,1,11,2
29.24,9.64,0.784,1,7,2
22.85,7.26,0.621,1,14,2
92.52,12.4,6.334,1,12,1
3.31,0.88,0.177,0,19,0
83.76,26.68,3.766,1,15,1
3.17,1.26,0.338,0,21,0
15.91,4.62,0.603,1,18,2
102.38,14.27,2.612,1,3,1
182.21,17.73,2.757,1,17,1
63.62,2.8,0.347,1,28,2
109.37,12.61,7.559,1,18,1
56.39,11.67,2.288,1,10,2
121.56,12.05,2.632,1,7,1
202.3,39.25,12.505,1,5,1
15.63,1.14,0.009,0,16,0
93.97,35.96,3.832,1,15,1
19.17,9.73,0.204,1,24,2
127.96,25.03,4.866,1,8,1
10.55,0.64,0.009,0,21,0
176.64,47.72,6.604,1,19,1
10.5,0.61,0.052,0,20,0
15.97,5.52,0.273,1,18,2
78.97,14.59,2.392,1,10,2
95.5,31.47,4.861,1,4,1
25.78,3.39,0.5,0,6,0
2.12,2.39,0.377,0,8,0
60.0,41.16,1.5,1,16,1
1.0,2.78,0.233,0,7,0
29.58,3.19,0.068,1,29,2
14.24,6.37,0.315,1,16,2
378.88,32.67,8.567,1,5,1
112.12,14.33,2.006,1,10,1
26.8,7.08,0.035,1,20,2
89.23,8.54,2.081,1,17,1
1.16,1.42,0.175,0,17,0
6.74,6.73,0.023,0,13,0
1.0,0.37,0.015,0,29,0
60.0,49.8,3.855,1,13,1
71.08,11.12,2.455,1,7,1
175.87,35.37,3.979,1,8,1
138.59,39.9,2.944,1,5,1
29.47,11.0,0.155,1,6,2
25.78,1.0,0.079,1,27,2
10.0,7.63,0.092,1,12,2
20.68,11.46,0.249,1,9,2
38.13,5.55,0.016,1,19,2
173.33,8.19,1.5,1,17,1
19.62,7.89,0.27,1,14,2
89.92,35.45,3.17,1,8,1
51.16,6.11,0.019,1,8,2
100.52,30.87,4.522,1,8,1
117.25,31.67,4.871,1,16,1
5.65,0.81,0.082,0,8,0
49.52,6.99,1.5,1,25,2
1.47,1.46,0.176,0,5,0
3.78,1.72,0.418,0,9,0
169.38,26.21,2.56,1,9,1
202.9,90.14,11.812,1,4,1
35.14,6.29,0.064,1,7,2
36.21,7.48,0.138,1,5,2
177.07,28.96,4.881,1,11,1
39.46,6.79,0.072,1,24,2
17.29,5.07,0.273,1,10,2
80.0,8.01,0.213,1,5,2
22.0,4.17,0.008,1,13,2
4.23,1.87,0.021,0,25,0
40.44,7.81,0.038,1,28,2
21.21,3.87,0.246,1,17,2
156.68,8.0,6.164,1,6,1
27.5,5.46,0.109,0,9,0
49.09,7.47,0.097,1,27,2
453.34,59.87,5.353,1,4,1
28.41,7.34,0.678,0,19,0
112.58,18.33,4.604,1,17,1
36.16,7.21,0.028,1,17,2
19.73,1.19,0.254,0,5,0
45.17,6.01,0.198,1,28,2
13.12,0.24,0.113,0,26,0
6.09,1.72,0.5,0,27,0
77.52,10.99,3.137,1,12,1
28.51,4.89,0.477,1,22,2
1.0,2.21,0.265,0,24,0
52.79,4.96,0.122,1,20,2
173.16,8.0,1.5,1,15,1
32.4,4.06,0.261,1,9,2
8.23,0.16,0.5,0,26,0
99.76,19.0,1.5,1,4,1
8.43,1.47,0.069,0,22,0
39.33,1.72,0.093,1,21,2
35.96,7.24,0.714,0,6,0
99.16,20.57,3.139,1,19,1
6.87,1.08,0.056,0,17,0
169.18,36.05,3.335,1,5,1
112.72,47.49,4.42,1,15,1
56.33,4.66,0.409,1,23,2
1.94,1.17,0.175,0,27,0
36.65,5.59,0.471,1,15,2
32.65,9.02,0.209,1,26,2
17.81,0.54,0.043,0,6,0
29.04,0.1,0.021,0,6,0
2.83,0.9,0.156,0,20,0
10.73,0.12,0.044,0,12,0
142.93,12.63,3.28,1,7,1
3.41,0.1,0.096,0,20,0
11.4,0.18,0.068,0,27,0
41.97,9.35,0.397,1,7,2
144.17,29.78,5.785,1,5,1
452.92,75.49,13.85,1,4,1
67.62,30.41,6.182,1,17,1
159.53,34.24,3.363,1,14,1
113.95,25.86,5.471,1,6,1
30.0,1.32,0.069,0,13,0
118.33,29.43,1.5,1,12,1
15.64,3.49,0.103,0,19,0
24.2,8.0,0.014,0,18,0
20.46,10.45,0.097,1,8,2
19.83,9.28,0.884,1,22,2
128.12,37.46,8.922,1,12,1
101.51,19.32,7.447,1,8,1
36.98,3.89,0.19,1,18,2
60.71,16.92,1.337,1,11,2
108.9,14.46,1.5,1,3,1
22.14,7.51,0.061,1,29,2
39.61,10.53,0.876,1,16,2
38.29,4.54,0.547,1,9,2
20.94,0.1,0.009,0,9,0
36.93,4.76,0.058,1,9,2
3.56,0.31,0.133,0,10,0
173.79,26.05,2.638,1,12,1
28.34,3.5,0.236,0,6,0
9.18,1.27,0.216,0,18,0
10.0,6.74,0.481,1,19,2
89.18,20.63,3.645,1,19,1
48.54,3.4,0.024,1,15,2
126.6,37.58,1.834,1,14,1
1.0,0.1,0.01,0,6,0
26.37,6.91,0.383,1,14,2
172.67,23.6,2.683,1,12,1
97.39,22.03,6.401,1,11,1
28.54,2.15,0.125,1,7,2
100.04,10.63,5.925,1,8,1
4.79,1.43,0.208,0,17,0
110.44,21.46,1.5,1,4,1
135.29,21.78,5.382,1,18,1
60.0,24.32,7.37,1,13,1
60.0,31.34,1.612,1,15,1
64.69,6.17,0.101,1,15,2
85.99,36.32,3.566,1,7,1
59.3,10.01,1.545,1,10,1
60.0,34.21,4.803,1,3,1
1.74,0.99,0.071,0,13,0
26.91,5.3,0.486,1,18,2
229.38,29.77,3.768,1,7,1
106.06,15.73,5.238,1,13,1
129.59,36.23,1.892,1,5,1
133.62,19.01,4.187,1,15,1
25.82,8.33,0.592,1,12,2
125.04,33.91,2.864,1,10,1
120.59,22.17,3.431,1,10,1
3.18,3.27,0.403,0,27,0
1.0,0.1,0.161,0,22,0
22.9,3.73,0.004,1,13,2
215.2,10.19,1.5,1,3,1
26.17,5.32,0.28,1,9,2
4.02,0.67,0.022,0,21,0
287.22,42.7,9.696,1,5,1
1.0,1.02,0.065,0,12,0
4.04,6.72,0.004,0,12,0
12.43,5.57,0.11,0,6,0
1.0,3.44,0.294,0,21,0
88.19,18.63,5.109,1,15,1
140.56,50.71,2.16,1,14,1
91.84,35.12,2.936,1,4,1
23.66,7.03,0.334,0,15,0
50.68,15.9,1.628,1,8,2
10.0,7.52,0.976,1,19,2
3.79,0.1,0.003,0,19,0
28.11,4.29,0.341,0,6,0
29.85,5.73,0.733,0,7,0
287.33,90.95,9.077,1,9,1
20.86,7.38,0.446,0,13,0
1.0,1.99,0.024,0,12,0
3.33,3.69,0.003,0,22,0
64.74,8.97,0.426,1,8,2
48.37,11.26,0.049,1,8,2
4.07,3.47,0.404,0,22,0
39.43,2.18,0.034,1,25,2
88.56,12.71,1.501,1,9,1
1.0,5.93,0.121,0,6,0
44.39,4.21,0.134,1,15,2
158.12,26.39,5.117,1,5,1
1.0,3.93,0.003,0,28,0
42.1,4.39,0.033,1,23,2
1.0,2.16,0.246,0,17,0
123.37,22.73,1.799,1,13,1
64.04,10.37,0.203,1,15,2
132.3,23.71,5.285,1,8,1
89.07,24.48,5.644,1,7,1
60.0,31.4,1.5,1,5,1
171.09,8.0,1.5,1,4,1
122.69,15.15,1.681,1,4,1
12.86,2.85,0.903,1,12,2
67.79,24.38,5.852,1,9,1
9.53,8.0,0.271,0,16,0
26.37,4.42,0.783,0,7,0
169.84,42.91,2.499,1,18,1
30.0,1.26,0.442,0,12,0
41.88,5.03,0.218,1,15,2
70.08,6.61,0.122,1,19,2
158.44,33.51,1.5,1,16,1
22.44,0.63,0.115,0,24,0
18.61,2.76,0.399,1,12,2
48.28,5.28,0.601,1,9,2
10.42,0.69,0.271,0,26,0
20.75,7.79,0.439,1,28,2
4.14,0.28,0.197,0,11,0
10.12,2.61,0.012,0,8,0
205.21,46.36,14.111,1,7,1
33.51,3.41,0.662,0,13,0
41.44,1.52,1.5,1,12,2
35.03,6.8,0.045,1,29,2
42.64,4.38,0.106,1,7,2
51.61,1.64,0.032,1,10,2
162.16,27.98,7.209,1,10,1
411.23,56.83,7.803,1,5,1
10.0,11.7,0.094,1,5,2
4.48,0.9,0.075,0,14,0
1.0,0.52,0.121,0,20,0
32.23,7.82,0.412,1,10,2
377.2,43.79,5.078,1,6,1
132.79,29.22,3.753,1,14,1
4.47,2.23,0.111,0,27,0
1.0,2.11,0.023,0,5,0
48.51,6.45,0.199,1,14,2
10.0,5.24,0.04,1,6,2
122.5,37.78,5.133,1,7,1
81.39,8.0,5.888,1,12,1
76.17,22.77,3.26,1,17,1
1.94,2.47,0.08,0,9,0
27.58,2.42,0.163,0,22,0
9.56,0.35,0.261,0,21,0
1.0,0.19,0.03,0,18,0
31.58,8.18,0.161,1,25,2
33.01,1.0,0.452,1,28,2
63.63,6.02,0.149,1,8,2
4.79,1.29,0.077,0,10,0
29.34,4.32,0.772,0,19,0
25.75,2.57,0.788,1,13,2
4.98,0.29,0.285,0,17,0
245.26,34.9,2.871,1,10,1
88.8,38.29,1.681,1,19,1
11.29,7.37,0.039,0,10,0
27.32,11.26,0.686,1,15,2
75.96,26.08,4.358,1,19,1
160.82,11.51,3.175,1,9,1
7.05,0.97,0.092,0,16,0
73.55,36.6,5.654,1,7,1
52.91,4.87,0.1,1,14,2
412.39,55.59,8.765,1,6,1
1.82,3.59,0.132,0,28,0
144.09,8.0,2.846,1,5,1
4.24,0.48,0.222,0,11,0
47.98,2.31,0.135,1,11,2
165.27,28.29,6.572,1,15,1
6.48,0.87,0.053,0,20,0
20.25,2.54,0.035,1,17,2
94.89,27.61,2.819,1,4,1
153.71,10.95,7.476,1,12,1
236.61,92.4,9.977,1,3,1
3.97,0.15,0.029,0,13,0
24.06,9.55,0.749,1,20,2
6.82,0.89,0.076,0,23,0
173.49,21.05,4.422,1,17,1
154.94,40.01,3.307,1,14,1
156.79,24.12,1.654,1,8,1
80.57,24.16,6.678,1,13,1
114.15,33.88,6.442,1,5,1
1.0,1.09,0.17,0,22,0
246.35,68.67,12.494,1,7,1
37.82,8.29,0.159,1,7,2
22.01,2.36,0.145,0,6,0
63.52,4.38,0.223,1,25,2
8.22,1.61,0.182,0,10,0
7.2,0.1,0.119,0,6,0
98.84,17.25,2.822,1,14,1
5.17,0.2,0.071,0,23,0
136.69,36.92,3.494,1,15,1
45.69,2.06,0.146,1,6,2
35.73,6.95,0.113,1,28,2
15.15,6.92,0.306,1,15,2
10.68,0.55,0.024,0,29,0
4.87,0.12,0.014,0,5,0
117.59,14.51,6.204,1,14,1
30.0,3.79,0.056,0,7,0
164.5,15.52,6.54,1,6,1
26.48,2.81,0.11,0,8,0
18.61,6.4,0.043,1,17,2
135.26,30.43,3.052,1,5,1
104.26,27.6,4.276,1,17,1
29.92,3.86,0.642,0,19,0
11.23,0.31,0.288,0,14,0
16.59,1.91,0.047,0,17,0
52.31,4.71,0.018,1,9,2
126.71,19.25,4.255,1,5,1
72.59,24.46,4.998,1,8,1
13.49,3.06,0.005,0,14,0
7.55,0.1,0.203,0,26,0
10.0,6.33,0.202,1,10,2
102.27,46.63,6.693,1,9,1
23.11,8.83,0.442,1,14,2
2.56,2.05,0.017,0,7,0
2.65,1.82,0.017,0,25,0
12.81,3.71,0.044,0,9,0
28.18,5.16,0.321,1,27,2
47.51,4.89,0.624,1,28,2
151.12,8.0,2.224,1,17,1
4.95,1.92,0.125,0,29,0
129.43,49.69,4.878,1,17,1
54.47,5.8,0.027,1,21,2
60.0,35.32,5.279,1,6,1
96.84,34.55,1.601,1,11,1
468.42,35.42,12.822,1,4,1
124.17,46.35,1.5,1,16,1
33.93,6.9,0.67,1,11,2
5.47,0.78,0.148,0,17,0
2.22,0.14,0.02,0,10,0
45.32,6.95,0.052,1,15,2
26.41,7.66,0.04,1,11,2
8.43,0.18,0.168,0,25,0
35.26,6.82,0.042,1,24,2
2.69,0.34,0.249,0,26,0
56.9,10.26,2.236,1,5,1
22.8,9.03,0.137,1,5,2
70.27,8.0,2.135,1,13,1
122.84,8.0,8.379,1,17,1
27.19,10.57,0.477,1,12,2
3.07,2.09,0.045,0,26,0
16.41,4.2,0.182,0,6,0
6.3,0.82,0.148,0,13,0
393.66,75.22,5.974,1,6,1
95.09,47.3,2.66,1,3,1
110.3,42.22,1.5,1,17,1
47.74,5.45,1.346,1,14,2
1.6,4.93,0.006,0,6,0
3.53,1.37,0.063,0,14,0
139.45,18.62,3.169,1,15,1
65.58,4.89,0.494,1,13,2
16.59,9.22,0.521,1,25,2
46.32,7.51,0.151,1,17,2
121.54,23.65,4.198,1,8,1
49.25,11.08,0.293,1,16,2
111.9,36.22,6.514,1,3,1
47.32,8.42,0.021,1,11,2
113.93,10.14,3.261,1,11,1
87.42,61.35,5.272,1,14,1
143.27,30.76,4.508,1,18,1
19.84,3.43,0.467,1,24,2
32.75,6.4,0.125,1,6,2
87.71,19.26,4.373,1,18,1
4.64,1.95,0.147,0,22,0
33.3,2.65,0.137,1,6,2
34.9,5.36,0.361,0,10,0
117.15,30.48,6.006,1,9,1
87.97,27.04,3.844,1,18,1
16.97,0.83,0.056,0,6,0
45.26,5.82,0.225,1,8,2
14.34,8.01,0.022,1,27,2
60.0,37.67,6.277,1,11,1
97.28,22.33,4.463,1,10,1
164.25,34.63,2.852,1,16,1
50.97,5.52,0.21,1,19,2
127.78,27.91,3.468,1,7,1
1.0,0.46,0.071,0,7,0
10.0,6.61,0.028,1,15,2
166.32,23.11,5.723,1,16,1
144.15,14.27,3.687,1,18,1
1.0,1.34,0.008,0,26,0
44.14,2.32,0.561,1,25,2
71.49,11.86,6.049,1,11,1
4.72,1.56,0.078,0,20,0
37.65,7.11,0.655,0,11,0
35.65,2.36,0.014,1,8,2
13.41,0.38,0.272,0,23,0
96.58,34.19,1.5,1,16,1
98.14,22.68,1.5,1,9,1
29.92,6.5,0.117,1,19,2
193.07,16.56,3.749,1,12,1
113.25,29.45,4.278,1,12,1
29.69,5.83,1.5,1,14,2
44.76,8.35,0.705,1,6,2
9.55,1.29,0.5,0,14,0
134.31,62.31,4.233,1,15,1
13.93,0.84,0.437,0,10,0
86.15,20.2,4.76,1,13,1
24.99,5.63,0.236,1,22,2
1.0,1.35,0.184,0,5,0
189.93,19.03,3.818,1,10,1
1.29,1.58,0.102,0,25,0
12.13,1.51,0.207,1,14,2
5.11,0.41,0.085,0,11,0
2.67,0.83,0.043,0,14,0
12.94,1.99,0.053,0,8,0
58.9,4.29,0.481,1,5,2
24.0,1.51,0.064,0,19,0
15.4,4.7,0.051,1,10,2
4.06,3.18,0.431,0,26,0
32.76,3.34,0.373,0,19,0
165.43,26.66,3.669,1,12,1
5.13,2.91,0.305,0,11,0
1.53,0.45,0.26,0,29,0
38.52,4.4,0.332,1,20,2
85.21,17.4,1.692,1,7,1
37.19,7.11,0.755,0,17,0
138.51,39.6,4.938,1,12,1
16.4,2.26,0.041,0,7,0
9.2,1.8,0.1,0,21,0
168.44,31.13,5.674,1,3,1
6.23,1.77,0.328,0,29,0
42.15,10.35,0.268,1,28,2
6.14,1.39,0.087,0,20,0
54.16,6.66,0.122,1,29,2
3.47,4.43,0.123,0,23,0
401.98,33.07,7.098,1,8,1
22.54,3.45,0.435,0,14,0
3.62,1.47,0.152,0,17,0
1.0,3.26,0.056,0,28,0
7.55,2.18,0.031,0,8,0
121.0,14.42,5.083,1,3,1
7.93,0.1,0.004,0,14,0
35.44,5.27,0.134,1,15,2
38.63,7.61,0.042,1,21,2
146.88,20.11,6.573,1,10,1
131.9,8.0,4.978,1,15,1
8.95,0.55,0.02,0,29,0
48.5,11.38,0.171,1,28,2
97.3,52.87,6.049,1,18,1
1.18,2.17,0.022,0,17,0
3.75,0.3,0.14,0,26,0
184.57,25.16,4.072,1,10,1
46.32,4.11,1.5,1,7,2
35.2,4.15,0.345,0,6,0
12.23,1.1,0.21,0,18,0
6.58,6.52,0.136,0,24,0
36.85,1.0,0.111,1,22,2
131.62,28.56,2.295,1,5,1
185.74,20.33,1.5,1,16,1
60.0,24.64,4.89,1,19,1
46.81,4.02,0.144,1,15,2
84.54,36.51,5.534,1,16,1
79.44,17.46,1.228,1,8,2
38.61,3.5,0.208,1,16,2
30.09,6.31,0.317,1,17,2
61.14,11.17,0.06,1,27,2
106.87,29.0,4.02,1,5,1
172.05,23.82,1.5,1,18,1
21.52,1.52,0.489,0,22,0
3.88,0.87,0.224,0,16,0
348.44,41.47,12.909,1,7,1
24.12,4.94,0.694,1,19,2
19.13,0.22,0.312,0,9,0
17.22,3.8,0.393,1,25,2
113.79,9.59,6.8,1,15,1
1.0,1.23,0.5,0,6,0
86.5,13.13,1.463,1,10,2
18.61,6.07,0.437,1,8,2
1.54,0.1,0.1,0,29,0
3.15,2.93,0.032,0,18,0
166.61,20.97,8.142,1,11,1
32.48,6.34,0.386,0,11,0
181.28,40.56,5.916,1,14,1
7.14,0.1,0.081,0,19,0
37.23,10.12,0.115,1,19,2
19.28,9.42,0.203,1,15,2
3.39,4.49,0.107,0,27,0
84.16,10.05,2.176,1,6,1
112.92,11.34,6.164,1,18,1
5.41,1.2,0.007,0,5,0
40.36,7.27,0.334,1,15,2
161.64,26.56,2.788,1,11,1
17.28,3.68,0.282,1,10,2
11.45,0.79,0.035,0,12,0
166.2,17.2,4.142,1,12,1
21.78,6.09,0.227,1,29,2
76.43,36.07,3.747,1,3,1
3.75,0.48,0.192,0,8,0
153.94,26.5,5.747,1,13,1
9.81,0.27,0.043,0,29,0
9.03,0.3,0.078,0,26,0
71.76,5.28,0.142,1,15,2
147.27,44.94,4.029,1,17,1
30.0,3.02,0.101,0,13,0
32.11,4.75,0.316,1,11,2
71.98,31.94,4.319,1,14,1
8.58,0.29,0.069,0,17,0
144.24,14.39,5.832,1,9,1
61.36,24.28,3.826,1,18,1
2.39,0.26,0.152,0,12,0
105.56,26.93,4.182,1,19,1
46.99,5.7,0.109,1,6,2
31.35,4.35,0.408,1,23,2
2.77,1.4,0.015,0,25,0
11.23,1.91,0.02,0,11,0
21.32,7.54,0.226,1,28,2
50.53,7.32,0.04,1,5,2
132.96,19.36,4.443,1,10,1
105.33,19.02,3.989,1,12,1
101.34,32.33,2.28,1,18,1
41.6,6.99,0.09,1,6,2
46.64,6.44,0.355,1,21,2
26.04,4.82,0.243,1,15,2
1.0,2.45,0.089,0,15,0
4.21,7.67,0.036,0,7,0
21.32,7.46,0.4,1,14,2
48.77,2.62,0.037,1,11,2
82.17,46.52,7.079,1,10,1
1.0,4.08,0.174,0,29,0
160.32,23.67,2.548,1,16,1
157.81,29.57,3.876,1,4,1
13.52,10.5,0.734,1,7,2
17.11,7.48,0.121,1,10,2
24.56,6.39,0.441,1,6,2
1.0,4.73,0.11,0,19,0
4.61,2.07,0.211,0,10,0
56.06,6.64,0.237,1,12,2
77.31,39.75,4.889,1,15,1
164.59,43.27,3.461,1,6,1
9.84,0.9,0.027,0,9,0
30.37,7.46,0.022,1,9,2
60.0,26.27,2.561,1,9,1
2.14,6.09,0.007,0,6,0
3.42,0.29,0.021,0,25,0
6.59,1.79,0.047,0,27,0
38.41,8.29,0.092,1,26,2
11.31,1.61,0.086,0,11,0
131.29,36.97,7.428,1,12,1
171.62,37.37,4.691,1,4,1
39.16,7.92,0.544,1,27,2
119.15,30.74,8.731,1,12,1
6.99,1.39,0.004,0,12,0
3.17,2.21,0.076,0,13,0
51.93,13.3,2.317,1,8,1
30.0,2.34,0.077,0,23,0
138.89,20.09,6.149,1,7,1
53.95,8.78,0.071,1,5,2
31.05,1.0,0.618,1,10,2
160.36,27.81,5.621,1,14,1
6.57,1.14,0.277,0,10,0
164.05,14.32,2.456,1,13,1
27.7,2.99,0.672,1,22,2
36.86,4.38,0.109,1,18,2
114.16,23.98,2.741,1,14,1
1.91,6.58,0.025,0,24,0
34.98,9.94,1.029,1,8,2
454.13,49.4,12.592,1,8,1
10.28,0.63,0.05,0,18,0
88.98,10.16,4.612,1,18,1
58.46,2.5,0.245,1,27,2
3.85,0.44,0.125,0,18,0
33.47,8.89,0.485,1,7,2
57.68,10.26,0.374,1,17,2
106.29,28.3,4.832,1,14,1
55.34,11.94,1.379,1,9,1
178.82,30.54,5.614,1,11,1
166.54,46.22,2.596,1,19,1
15.98,0.12,0.142,0,23,0
193.48,41.99,2.371,1,14,1
412.66,71.31,6.895,1,4,1
11.25,0.32,0.079,0,6,0
5.12,0.39,0.31,0,18,0
89.86,15.91,1.376,1,7,2
39.04,6.02,0.566,0,8,0
167.09,36.29,4.743,1,12,1
26.92,7.3,0.276,1,17,2
233.05,45.97,3.861,1,15,1
51.7,2.51,0.723,1,26,2
388.4,67.74,7.111,1,9,1
152.99,32.16,5.881,1,13,1
35.09,7.89,0.794,0,14,0
2.65,0.56,0.122,0,10,0
42.88,10.21,0.72,1,13,2
1.0,2.08,0.347,0,13,0
161.37,25.52,5.786,1,10,1
38.37,5.28,0.252,1,11,2
1.0,2.26,0.33,0,13,0
10.0,7.35,0.049,1,18,2
23.57,9.21,0.183,1,9,2
27.74,5.78,0.307,0,15,0
121.78,17.96,4.903,1,14,1
60.0,34.37,7.064,1,7,1
411.2,91.76,13.966,1,8,1
135.85,38.53,3.738,1,12,1
3.82,0.79,0.099,0,22,0
82.86,30.11,3.984,1,17,1
25.1,0.25,0.035,0,25,0
1.0,0.88,0.032,0,19,0
4.63,0.87,0.01,0,29,0
16.05,4.4,0.122,0,8,0
1.0,1.4,0.077,0,17,0
35.89,1.0,0.09,1,5,2
84.07,11.72,1.732,1,13,1
94.58,18.39,6.556,1,3,1
116.24,37.57,2.121,1,3,1
180.15,21.0,3.946,1,12,1
325.88,72.46,7.674,1,5,1
1.07,1.66,0.059,0,9,0
127.63,22.83,4.409,1,5,1
11.35,2.71,0.189,0,25,0
16.0,6.04,0.088,1,28,2
19.55,1.36,0.036,1,10,2
20.19,6.73,0.5,1,17,2
28.5,5.98,0.111,1,23,2
4.11,6.19,0.06,0,25,0
12.37,0.82,0.061,0,21,0
10.0,8.43,1.341,1,24,2
27.5,4.57,0.035,1,20,2
10.0,6.22,0.551,1,6,2
1.06,1.39,0.057,0,11,0
24.12,6.59,0.489,0,7,0
13.68,4.09,0.005,0,20,0
343.94,40.04,6.284,1,8,1
10.0,1.54,0.122,1,19,2
25.62,9.72,0.32,1,25,2
73.48,7.95,0.268,1,27,2
169.89,11.95,4.545,1,17,1
10.0,3.6,0.239,1,20,2
14.82,1.0,0.013,1,17,2
56.54,11.89,0.233,1,17,2
74.88,8.0,3.728,1,15,1
27.94,4.33,0.468,0,16,0
139.84,31.85,2.835,1,10,1
2.05,0.35,0.272,0,17,0
25.89,5.26,0.444,0,11,0
132.89,20.68,3.071,1,19,1
78.57,24.43,4.133,1,11,1
26.45,3.76,0.028,1,20,2
40.22,12.6,0.062,1,15,2
17.95,6.28,0.085,1,19,2
76.93,8.0,4.96,1,15,1
44.43,1.15,0.048,1,28,2
141.96,8.0,1.5,1,14,1
42.59,3.42,0.121,1,20,2
85.2,13.69,2.366,1,9,1
39.92,15.0,0.832,1,10,2
20.08,4.47,0.341,0,18,0
34.88,9.8,0.281,1,14,2
46.92,5.52,0.583,1,23,2
150.07,38.32,2.003,1,5,1
152.46,18.63,4.049,1,18,1
4.52,0.14,0.119,0,10,0
147.4,18.84,4.836,1,12,1
10.0,5.68,0.083,1,18,2
148.19,8.0,6.708,1,19,1
93.05,15.68,5.271,1,11,1
27.41,1.54,0.486,1,18,2
2.06,1.18,0.152,0,8,0
18.48,0.5,0.5,0,11,0
137.48,28.03,3.398,1,18,1
43.44,6.9,0.459,1,29,2
113.07,20.13,1.5,1,19,1
84.96,13.25,1.764,1,9,1
101.66,23.4,5.874,1,9,1
107.17,29.72,3.893,1,13,1
20.69,0.74,0.019,0,11,0
117.62,25.95,3.618,1,12,1
56.82,3.13,0.062,1,17,2
2.46,0.1,0.016,0,26,0
20.48,6.6,0.056,1,17,2
58.41,10.11,0.383,1,9,2
107.82,13.97,1.661,1,8,1
102.44,13.75,3.63,1,14,1
28.01,4.2,0.365,1,25,2
25.08,0.26,0.006,0,13,0
35.14,3.55,0.709,0,13,0
17.54,2.52,0.021,0,16,0
256.74,24.5,4.26,1,16,1
35.87,6.59,0.31,1,19,2
490.83,80.52,6.819,1,5,1
18.9,7.74,0.072,1,19,2
3.26,6.3,0.082,0,12,0
40.54,4.19,0.509,1,10,2
35.39,5.44,0.917,1,25,2
28.64,12.53,0.769,1,10,2
57.04,5.51,0.025,1,7,2
123.44,32.8,4.038,1,12,1
379.9,65.97,7.815,1,4,1
138.12,19.88,4.991,1,19,1
1.0,1.67,0.13,0,12,0
12.67,0.53,0.107,0,13,0
30.19,1.76,0.517,1,25,2
3.29,6.01,0.032,0,19,0
53.23,4.93,0.956,1,22,2
50.4,16.88,2.288,1,6,2
174.75,28.36,5.839,1,3,1
34.09,4.62,0.097,1,25,2
107.55,23.75,2.136,1,10,1
142.22,14.65,1.5,1,12,1
28.9,7.95,0.662,0,18,0
21.38,0.12,0.5,0,6,0
76.77,21.21,4.936,1,9,1
48.17,1.0,0.313,1,7,2
45.25,6.8,0.91,1,13,2
169.06,13.54,1.963,1,19,1
12.58,0.71,0.216,0,9,0
1.0,2.44,0.027,0,12,0
